Activin A	BDNF	BMP2	BMP4	BMP6	CD40L	CXCL12	EGF	FGF2	GCSF	GDF11	GDNF	GMCSF	HGF	HMGB1	IFN1	IFNG	IFNL	IGF1	IL10	IL12	IL13	IL15	IL17A	IL1A	IL1B	IL2	IL21	IL22	IL27	IL3	IL36	IL4	IL6	INS	LIF	LTA	MCSF	NO	NRG1	OSM	PGE2	TGFA	TGFB1	TGFB2	TGFB3	TNFA	TRAIL	TWEAK	VEGFA	WNT3A
STXBP3	-0.01936941242643	-0.03	-0.0434046219294304	-0.0530760005313704	-0.007350843867535602	0.0594685952450797	-0.0240702994999999	0.0667777634271997	0.01798169200556705	0.0380934324491848	-0.0366604131152037	-0.005398580000000049	-0.16252367710791343	-0.13236709946577196	-0.0801049999999996	0.0373609580083282	-0.06835327368402569	0.016104327249999	-0.0649786357497848	0.00771188607951335	-0.0395342977739758	-0.03768412948519545	0.010760426642401951	-0.01195376539040715	0.06543468721362736	0.0381485748844214	0.0178286990845251	0.06446923887601705	0.018320183206788	-0.0319611292728527	-0.1243999037008578	0.11242518530879	-0.09936383852338035	-0.0351688654856023	-0.151573086087295	-0.0079350000000002	-0.1082575441149099	-0.1603816652724212	0.2011600311161313	0.0370768659461084	0.0504853700234906	0.0346900000000012	0.02375014149158305	-0.0199830265093336	0.0536574999999981	0.0139446064242214	0.05241098651625535	0.1167078810604174	-0.005393289190315	0.0583433995	-0.07549242879678836
STYK1	0.0963325019184746	-0.0807875239121087	-0.0258474608997705	0.1557468374740693	-0.04745858215366635	0.0174341796105097	-0.0062704172500009	0.037086501561526	0.053209059373473255	-0.0121345128294949	-0.13889542730869525	-0.00292621287499935	0.0	0.033468906896701595	-0.0207112500000006	0.013685782995977749	0.0142349999999993	-0.0027360334999997	-0.22406268540618773	0.0	0.0614131492587199	0.0	0.1101909617058378	0.015834261805300398	0.10232199299999944	0.00493187887543145	0.0065756758365651	0.07538662010649494	0.1517053634999978	0.0355668919858249	0.04407430301006055	0.3455970007809945	0.0	0.047760374851735954	-0.04549458856136575	0.0149302779999995	0.1004299379655257	-0.0237969672348152	0.01858981538321	0.0153266692752105	-0.0151327877584488	0.0083190235000012	0.07952806050175565	-0.0112504115199031	-0.2988465721304108	0.006076186999999651	0.0476967420312964	-0.0009876909071113	-0.0368320387819389	-0.022059798593939	-0.0218205661991629
STYXL1	0.0690651148603471	0.0057417935592312	-0.0108853195481906	0.1257612501935749	-0.09899733639782045	0.0107890929999996	-0.0289766428722604	-0.0256840185740363	0.10839034231095021	-0.0259206494121091	0.0574728001294264	0.08087580211572536	0.1211881676654323	-0.0978315786068355	0.0773244999999995	-0.03170834784648855	-0.02514671156600995	-0.09323859750000005	0.0120711028663982	0.0426948609375004	0.0514281605596558	-0.01542038024989845	0.005933724265164499	0.020259447753095253	-0.035371073859180355	-0.05970831538	-0.0006499999999999	0.071970151356544	0.1636249513717596	0.0949774430373882	0.4100000000000001	-0.0130230055833386	0.169925	0.07830663012304259	-0.03370391406062115	-0.062040056499999	0.13589710089016596	0.0441315872356842	-0.0832695735547801	-0.0113632932918186	0.08132540463351524	-0.0239456956250321	-0.11726267442727285	0.019523170034573	0.1497212210000018	-0.061622979711183995	-0.0190073014817997	-0.1132083586419536	-0.0042821105728894	-0.030737497722058	-0.04166939807048735
SUB1	-0.045906979009052	0.015172965	0.0463091964981767	-0.2457277399843018	-0.01300621769832325	0.0108072606178968	-0.0504128124999998	0.02849577805331055	-0.046806356392605296	-0.0712597780571009	-0.0506623586128185	-0.1903825625000004	0.05888854838212015	0.03656272145675695	0.1654309999999981	0.05382596804469085	0.02408874794327585	0.09825380451716455	0.1026291942956003	-0.0745455985240206	0.0925259108915117	-0.05003307381030015	0.0940419129871128	0.0019134335788502498	-0.012186249999999899	0.0409385607222327	-0.0140999999999999	0.0395839008337055	0.1752979744214453	-0.0021917726124485	-0.1958851541780806	0.3256526605993528	0.0144910611399411	0.0159504871496526	0.08550033335873225	-0.0333567499999993	0.111362781288708	-0.5712264175897808	-0.1891298988090497	0.1718342505063539	0.0089071475518252	-0.1227576654961328	0.0354923489022156	0.00048168031218585	0.0984479999999976	-0.1909470063164913	0.016690125148526698	0.0853395462834711	0.0175734316145268	0.0559347726995156	-0.02298309186930895
SUCLA2	0.1066683394053011	-0.0738790997062457	-0.0516349345432001	-0.1488007798080031	-0.036998141186425595	0.0101348370000007	-0.0239708202499997	-0.02382445471853795	-0.05871510667487115	-0.0622185829825401	-0.0643809500708467	-0.0209641903749995	0.11373508204596791	-0.07699848366305376	-0.0488012500000003	-0.0279141545000012	-0.1046953476339285	-0.0419534050707994	0.0582332655854602	-0.01149474965031545	-0.0254881729526399	-0.0066746579346699505	0.12108302935426571	0.00302068676172465	-0.01964499999999995	-0.0831626140000025	0.0496953654458707	0.09878969590755826	0.0243446404093994	-0.0042420013690982	0.2633073876206105	0.1695021242244063	0.02307543517911085	-0.0211158893126097	0.04149124691953165	-0.0599014236884993	0.1304388193183879	0.0130484959999999	-0.280965987483599	-0.0405828453486014	-0.0300023183825004	0.0190530497823449	-0.053141611252939897	-0.1026981898149779	-0.0264805856556962	-0.12004056199376985	-0.05727345027620065	-0.1372811258492507	-0.0564308038729208	0.0495384811898009	0.034053826070363696
SUCLG1	0.1029465495935877	-0.0565000000000001	0.0480893093065772	0.1987256750315262	-0.025844554028458852	-0.0824593799999995	-0.1625016300000004	-0.04268251796493365	-0.0537937927402216	-0.0529648368774742	-0.0232400509259598	0.0196307746272579	-0.10750561153536889	-0.0914992655402493	-0.0151647143981548	-0.0772913522591949	-0.0397098344999995	-0.021931138806294798	0.0560772980721333	-0.07205889372300105	0.0872291303652144	-0.0015792552066002997	-0.024720854458046098	0.00588383393396035	-0.02919861975826555	-0.15978691755158264	-0.0033827367916021	0.043929988145486404	0.119538698198538	-0.0602801650791695	-0.0122245590277394	-0.0509290138855815	0.06420807499999981	-0.03988777130981065	0.027163680872076747	0.0288821376192958	-0.24750136258830424	-0.0447866700000005	-0.123338326427624	-0.0368774855281746	-0.028044096266536	-0.076408388948062	-0.0678200578461569	-0.08149815639796926	0.1066250044760499	-0.0376675185709922	-0.05209635470118585	-0.145402923006408	0.0150847948214725	-0.031311822552972	-0.0296588798962815
SUCLG2	-0.111157569290154	-0.08215710240794499	0.0412286770234517	-0.1485809721244688	-0.13387186883405275	-0.025423550000001	-0.1549537127419595	-0.0457398984118335	-0.03843371207083685	-0.1184449994284855	-0.1535309678333671	0.011759512500000301	-0.21927280057203719	-0.11075573202807884	-0.0108444999999992	0.0	0.0013785144999998	-0.034324211389156846	-0.0866361733502172	-0.1107271054999998	-0.0891998104401095	-0.0205804767538131	-0.08368512786582015	-0.1123678100329028	-0.021963372500000397	-0.1835992700000002	-0.0206999999999997	-0.0252413980196806	0.0213979916533535	-0.0508796079041982	-0.1567376855428146	-0.1663583864221198	0.07431274906222125	0.01464184064131175	-0.07923418096975915	0.0110715649999999	-0.5113926230154916	0.2015550000000008	-0.1204993247180823	0.0042719183055037	-0.05836382511905565	-0.0186715761782787	-0.02190114567484805	-0.1740832608109723	-0.2419343850472026	0.0952237345000006	-0.0801963659362918	-0.2104730824574394	-0.0687115007207754	-0.043005514754959	-0.042515577425141754
SUCO	0.22558633610143847	-0.07735380019880861	-0.03893261265031	0.2015364343351553	0.16590320248976284	0.029621058	-0.0049578344999998	0.09386714973760395	0.1478369311448619	0.0072307630481249	0.0195392955606283	0.09357232199999996	-0.1017797470389445	0.10428142062516965	-0.0317530000000001	0.0	0.0116547952510741	-0.05531950699999915	0.0108409159397151	0.01010854536589975	0.0808900676464809	-0.0476153135425003	0.0817541823405312	0.043301863744244995	-0.00852	0.0718807991367782	-0.0103	-0.0313385559255367	-0.0271128119999994	0.0763249152937515	-0.022454610749901	0.2368847083527026	-0.038380456759675	0.0291502788472897	-0.00520845476377745	-0.04467086542701	-0.15944583676270924	-0.2385942739638249	-0.2295067285056511	0.2013430413238097	-0.015436553375	0.2306982039999994	0.025945287287662898	0.0734260508109501	-0.0173623898109913	0.0055732696197212	0.055599600782339345	0.1371522014918698	0.0006832170011996	0.0150828830386853	-0.0115310294875934
SUGCT	-0.1038656461992788	0.0346263431096328	-0.0383296075675509	-0.1242185148104179	0.08186102762386219	0.0026456197971196	0.0340529570000001	-0.0695689971424347	0.16884770537283939	-0.0175369202110498	0.2550923474275635	-0.0870416174999997	-0.02948125359180315	0.0061690580847983505	-0.0386092854999997	-0.0374370502830738	-0.0735461400707535	0.0	0.0063506469026757	0.0	-0.0451628619134698	0.0	0.0	-0.0100731166373054	0.134725	-0.10723297096928515	0.03864593693366765	-0.0077900765000005	0.0803016280908612	-0.0718316563527166	0.0479917200630542	0.0545561636220881	0.0	-0.00502612155312775	-0.0101448685599701	-0.1198168379893802	-0.048212883505712595	1.1703387073000449e-05	-0.1200478370808397	-0.15128632455992	-0.18964325217219802	-0.1593352744999991	-0.09693846129972486	0.02279423776369955	0.1542734000000027	0.047946606250000454	-0.0147665725585695	-0.07899513868974825	-0.0568546882832521	-0.0582941730000001	0.06034639751185475
SUGP1	0.0134574062550139	0.029102517208885348	-0.0245568493177543	-0.0034999999999998	-0.0610224338197529	0.0017908407500009	0.0091202999478627	-0.042600151407024	-0.02800445046351685	0.0040507817674346	0.0062409399741452	0.00800353152058545	-0.09727106828376385	-0.0418721010731853	0.0285822499999977	-0.0042177445	-0.02690982482156705	0.0017020014986336	0.0100361798885773	0.01240124090027825	0.0110599102732313	-0.01755123116443005	-0.08213046427723865	-0.02134433519070785	-0.01129660499999915	-0.0402886116258356	-0.034805	0.0434769255341006	0.100063429967486	0.008935350123858	-0.1838435031128344	-0.0990721888229764	0.0198760476290149	-0.02934181043108005	0.10918156558074354	-0.0110799999999997	-0.5455192815199146	-0.1651633819999993	-0.0253275007013051	-0.0386138708110701	0.027142194876782447	-0.0185095274027569	-0.06768177701136	-0.0086781313299082	-0.0952070231037911	-0.02770828908490805	-0.03046560583174515	-0.0182854259628806	-0.0277753971849801	-0.0399769387012369	-0.02329927573194915
SUGP2	-0.0194662837098555	0.064163740947877	0.0215106532610205	-0.0267762134000157	-0.039838666596175146	-0.0810252474999995	-0.0695121309999997	-0.08802194511869185	-0.1448034690363062	-0.0030022477595235	0.0109897912828209	-0.0887117502500003	-0.1487354651660033	-0.0447540584148378	-0.0035306108423944	-0.0622810818740937	-0.1187798386870495	-0.0210626957499995	-0.0499085000000008	-0.02096873575283165	-0.0469975328998031	-0.00397096172217545	-0.0297708341300464	-0.02843589375005035	-0.019799824801657602	-0.0769192958095459	0.04925	-0.0659127545195662	-0.0093299344698989	-0.0426813070761102	0.1714506721923161	-0.1900603742813968	0.0275308670025711	-0.0254624448698123	0.1240391011384174	0.0302549999999985	0.0414739454206687	-0.295757521	-0.1947774056181841	0.0420037543544551	-0.06666472569505275	-0.0101982345041857	-0.05561716554388505	-0.00623641784181675	0.0318514783656844	0.06395492	-0.06435540251065446	-0.0018231740038681	-0.0192547902118285	-0.0341764109805158	0.04315205950028515
SULF1	-0.0435221270269004	0.0731622016490809	0.5957647708384002	0.5506704384451697	0.5685818405017482	-0.01521834350000035	-0.0403928241227049	-0.0523549860348504	-0.05208834027339365	0.0206221851084205	0.0316995288550474	0.03566376796863635	0.00074675856412005	-0.01400718808479825	0.1054945000000024	0.0244362650000002	0.0	0.0666079679999995	-0.1010861251143145	0.0	-0.0127030683052145	0.0	-0.0187818379445645	-0.0478400754493435	0.05350321405129	0.0236777172823485	0.0	0.0	-0.0251472370000014	-0.032421255513377295	0.03711709569606905	0.0255350921071375	0.01734066681119545	-0.02752445133880575	-0.06987135774394825	0.3402594600000022	-0.1979278992043379	0.0381017224112083	0.1374587478373099	0.0072999341563551	-0.0013174204143098	-0.3793560733422572	0.0	0.0071069296098504	-0.2889835853673333	0.0728746034999989	0.0159957051714014	0.06949774045929365	0.0193570506275797	-0.0126378039292989	-0.0055263168483131
SUMO1	0.0834799098745033	0.0539286228029931	-0.0900751698304791	-0.1081913606037812	-0.0723622566339745	0.0412029881919995	-0.1132159927091742	0.017954925817663	-0.0552528438476298	0.0115324299790771	-0.0044867380583468	-0.0110702968749998	-0.0273750706288566	-0.014187577040015	0.0381300000000006	0.0152143337100998	-0.04376678949870165	-0.0225712211038504	0.033323946225086	0.0034942789636489002	0.0771034984169762	0.04261889385979975	-0.0060960114189248	-0.016711514635699698	-0.0068393909999988	-0.00622991073021165	0.0394295524659007	0.11114258465770935	0.0940494124999995	-0.0002252862658007	-0.0093695297792493	-0.0996558180413975	0.04890900254218075	-0.0127018886661578	-0.09410266060675096	0.0376499999999992	0.13393933071718556	-0.1183052276717742	-0.1665363423042709	-0.0615893986253448	0.0021994171967151983	-0.013212324707382	-0.0006398580732107501	-0.03661101838722295	0.0191931893675274	-0.0275252811956181	-0.0027473115919493503	-0.0914730472679394	-0.0221709863482502	0.0722324140068018	-0.0105177383432883
SUMO3	0.0823853682695485	0.1406892153996625	-0.0470869646063452	-0.1169432588411023	-0.07378004274878866	-0.0135283500000014	0.0505878409796096	-0.054798344034785854	-0.019397255248621	0.0252859415733741	-0.0072627124686341	-0.14930700500000071	-0.048358964127114955	-0.0777514856363379	-0.0384620717788239	-0.0432999999999985	-0.05660691017469685	0.0009574078434240497	0.0589539999999999	0.0756065066576121	-0.0451748883103348	-0.06588767861450945	0.070584559828482	-0.0321939127589603	0.00249987316297265	-0.158650678473446	0.0024733747047669	0.05420592006234695	0.0280150411694313	0.0226630275499992	1.86911599131534e-05	-0.0752813405943184	-0.0423164748941765	-0.052097675507976	-0.010531429884396799	0.0613843299999992	0.6750293317865355	0.1731772825920234	0.0056217944336065	-0.0423217592909352	0.018057476386911898	-0.0268999999999994	0.0248666315689849	-0.05083179627128495	0.0378236907541182	-0.007568197499999851	-0.041421895	-0.0390791243951333	0.0026351327611369	-0.0585145000000011	0.04271389545931685
SUN1	-0.0811133388157978	0.0165584365963162	0.0089764127905613	-0.0248746501460321	-0.027790382185954247	-0.0886858744999994	-0.0790547864244599	-0.0299988626710383	-0.058196624338381596	-0.0814926252341505	-0.0381403146819208	0.0729969450000003	-0.05018216139570665	-4.664420960055066e-05	0.0832910650000009	-0.0589055232601211	-0.1444599999999987	-0.07777998600000036	-0.070439750000002	0.054	0.0511324301131055	-0.00208645140649735	-0.07111518363490729	-0.028883759684496798	-0.0470517043811019	-0.1315841374196593	-0.0603081731113195	0.04091744789381165	-0.12802417738132732	-0.1080371916205145	0.1739127099184811	-0.1418417960443507	0.00681438534578045	-0.026439561427943948	-0.0944466843527855	-0.0280439359999995	-0.10875833857985966	0.0269795465	-0.1354484506231346	-0.0178305760022974	-0.0149617689389649	0.0094385629999997	-0.0027527712301856	-0.0703095350183438	-0.1600325410000014	0.04569708424999995	-0.11287189355295785	0.0216950592750442	-0.078384506660031	0.04930160812046945	-0.02727108301329155
SUN2	0.259416466609625	0.01619985571355	-0.00387029374982	0.2265803945130749	-0.054104079446148895	-0.0313309431766999	-0.1157211012918528	-0.05811160796347045	-0.24075932490132265	-0.0623820408319009	0.1168322190929629	-0.022829709999999448	0.15389232630548738	-0.19167017593352575	-0.0332275000000024	-0.0981803939389012	-0.1803358492336774	0.0045882666148351	-0.203497390152219	-0.0236059668839825	-0.1942679006858529	-0.06722370492612945	-0.3795723721193722	0.0052157369325823	-0.04605	-0.0617415845024895	-0.1518722109483095	-0.0378418494698946	-0.0064414250000019	-0.1189764197304299	0.1502505965085419	-0.0978907457784661	-0.0786352994464847	0.000839715339622	-0.14873861400285365	-0.0097427544740211	-0.2996625748667956	-0.159161778828679	0.1003498635567687	-0.1452165810421308	-0.0235509786970294	0.0468809377241439	-0.0411497404360208	0.0696648175896696	0.2113215794237515	0.23113766289214466	-0.0165795983040322	-0.0108881481459341	-0.0512619071933713	-0.0419789999999995	-0.0027552671884741
SUOX	0.0365710747722305	-0.20344881604403445	0.0775064999999983	0.0260322473240157	-0.0401627494855532	0.0088901435000003	-0.0867715417982353	-0.11314912913057125	-0.025049475076963153	-0.0018149559924705	-0.0015175495887458	0.0968841797509927	-0.0590342708310847	-0.17543446909519544	-0.158322	0.0237681601434656	-0.0833909045472333	0.0117569302499998	0.0325793097437081	0.0	-0.0244962785410614	0.019138205240039452	-0.3192926795629347	-0.06237310244888445	0.000505	-0.1798573756943486	0.030685	-0.037445816768671245	0.008245947789744	-0.0351146808897997	0.1810161032573384	-0.4364746699411354	0.4211361194999994	-0.0730963621683757	0.1096478281262318	0.0634382214999993	0.06440817004222235	0.2829416240248754	-0.1926750148820799	-0.2403363971140484	-0.11385037217465796	-0.083388674518483	-0.0008793573051688501	-0.17965486217592305	-0.2484151640784349	-0.02308501825000015	-0.07571776573643645	-0.1053620719676002	-0.0810655203392878	-0.0822997963905889	-0.04516757156603885
SUPT16H	-0.2783630487542101	0.1281493105020956	-0.0884275714114295	-0.3844345911198834	-0.08925729376713225	-0.0600235500000021	0.0609151822499999	0.0024265640627954	-0.19064262766637213	-0.0475582320714487	-0.1107582148031909	-0.030054137499999148	0.10303802197274245	-0.008089548044648799	0.0043775000000003	-0.06614353931282421	-0.039538578233000846	-0.04254589648525845	0.0606397747304887	-0.05018558325000015	0.0646156751048181	0.0048665242983385	0.094246732301634	0.0081263852568787	0.0379460230879904	-0.0685135747661433	0.0367143781741843	-0.10888231828342576	0.0265316223419063	-0.0331574176674998	0.0738787032419701	-0.4011913734120158	0.024100071271242703	-0.023314939798246347	0.01125636583578425	0.0403212499999998	-0.4999338312877177	0.3195417825747393	-0.3088830350282059	0.1671665917048566	-0.0305644886345497	-0.0605716865496273	-0.023985582108462	-0.09302853642169989	-0.0270017149681907	-0.16115128999999934	-0.03451090063931245	-0.1798545959559732	0.0437625570034416	0.0319860676000995	0.0035848433813496497
SUPT20H	0.0210346885108503	0.0255077292105543	-0.0541897457648827	0.0294504715913697	0.0207243965389758	-0.0354431223745503	-0.0108083103789873	-0.0311014344351292	-0.05447158961661876	0.0088218469706418	0.1284302036320799	-0.0393265769805359	-0.12008499999999984	0.004775453741349151	0.0508161317492157	0.014772089667403449	-0.03269945549999945	-0.0151445399999996	0.0413367239816433	-0.0431394520000001	-0.0200259653801531	-0.00924066595008985	-0.18725159429775215	-0.05270065317897995	0.0060074999999999495	-0.0599455133559212	-0.0184311338661613	-0.017000769233084648	-0.0681122947465744	0.0180032544338137	0.0430384466666211	0.0048987994128393	0.0123093148544706	0.0106472441995082	-0.00840821137224615	0.0102802029007014	0.0185917074807352	0.0510713651928576	-0.2057693135242404	0.2772018432210301	-0.040196746011328596	-0.0492952962567738	-0.10831766472172695	0.04062858502812175	0.0674492308638097	-0.0431675979901142	-0.0609701937341018	0.1092443010681645	-0.0687295588688012	-0.0275364797365256	0.0151228527037392
SUPT3H	-0.0934890434926645	0.0363444615964398	-0.0432051775269357	-0.0400499937402858	-0.2079559727702431	-0.0497354804999998	0.0285066578739936	-0.003934001034191	0.0200387196876672	-0.0691453082528568	-0.0247874812743784	0.0989413607500009	-0.0217235524372221	-0.0149637137091725	0.0441577500000001	0.0253306199999992	-0.0074037506255502	0.01771127062499995	-0.067622657889327	-0.00118418312248235	-0.1202966146123745	0.0	-0.091303712508397	-0.04157914549000405	0.0013650000000000502	-0.0373589758057502	0.0920301358972688	0.026389915686493452	0.0143662125000001	-0.0040456303808387	0.0619116817665954	-0.1731489023165988	-0.07221536125	0.0152727424694158	-0.0855791987762759	0.0446350000000004	-0.06801232140405805	-0.0334114175	-0.0458350333811266	0.0284709604924846	-0.08975766431445105	-0.030685	-0.02302731074356785	0.007525094	-0.0773410994999999	0.0327134340000001	-0.0083265351716372	0.0271817533976603	-0.0008100812748041	-0.008068500000002	-0.0436678298940824
SUPT4H1	0.0078964069773368	0.0178119548653606	0.044259082423955	-0.00562499999999995	-0.1069425964666237	-0.0833915859999994	0.067601787	-0.022289672684873	0.015077489596225551	0.0111452024259461	0.0036244891730383	0.02430731749999985	-0.04110919520844785	-0.07742879302207464	0.090584500000002	-0.0060984804388564	-0.0300867317046318	0.01939117308339875	0.0352613596621206	-0.0158597763121601	0.1400630705667289	-0.058244480231442304	0.0	0.00764769147665315	5.868350000248768e-05	-0.02671554176725295	0.0462873888131962	0.0679139555223332	0.0684461483013354	-0.07416383706773465	0.0179101323162601	0.0	0.1127579690000004	-0.02881976467558985	-0.0805651522302093	-0.0388054999999987	0.04170811582456895	-0.2328250000000001	-0.2088487933856644	0.0010285014134803	0.0987963604699011	0.007859999999999	-0.04190900902947885	-0.008496325690341349	0.0797554999999992	-0.0574433979385222	-0.0005439063931476	0.0531775869988173	0.0616543074512812	-0.0392303649287004	0.0213221687042468
SUPT5H	0.0254103169987747	0.0569186028626833	0.0143400000000006	-0.0297392486524783	0.051933508021117604	0.0133776179999998	-0.0185555500000003	0.0030845782000876	0.02183294626056525	-0.0344588002758143	0.0326605445626793	0.050577108862450454	0.03784508185680945	0.009625585309788848	0.0704525	-0.0381387828078505	0.07922928916832281	-0.02354069471265615	-0.0080364305500779	0.086999662180065	0.0800824106425315	-0.0055410957110577	0.0624510314287829	0.0373544604038329	0.00017267650000090014	-0.0457767708087537	-0.0239075373638915	0.0760103658649238	-0.0310650737711446	0.0233007114973595	0.4137185986541336	0.0401067609553544	0.037679579954064055	0.0079172044802447	0.06040611625884735	0.0495710000000002	0.22347816843205875	-0.27429634967684	0.0144846797655677	-0.019313856931034	0.01241227391774565	-0.0580873289999992	0.03688450667815375	0.0335047230060423	-0.0510565877248296	0.05385607724999935	0.0031044045267272	0.0412690085896407	-0.0154919547976888	-0.0200269999999989	0.0147437100619001
SUPT6H	0.0796924245391235	-0.0480414746197238	0.0345350946659523	-0.0306243718149303	0.02575222617846325	0.0802957290000003	-0.0073507081299264	0.0082477046046216	-0.09074190150933155	-0.0008694468043506	0.0645209725008708	0.025263588035986398	0.10249448155318935	0.00729422458925735	-0.0508538715241	-0.0330783789999991	0.0052224943606997	-0.020663623249999	-0.0353022474835391	0.0397336223773072	0.0595574499684206	0.022164941432799748	-0.041489286673593154	0.0453792843476348	-0.02617499999999995	0.0072469575874869	-0.0067849999999999	-0.0193252730616668	-0.054711062581255	-0.0337970724644236	0.2712454093748295	-0.2514360804205351	0.03180071566418055	0.009000500476888	0.08901012834043251	-0.0483228151795502	0.10890456891681688	-0.2568716680000014	-0.0276784097270414	0.0774212689801481	0.0197190809316918	-0.0128557014999994	0.031272098952239646	0.0080465634431394	0.0305564806291798	-0.03217314636204355	0.0031001907631136	0.0337869640196286	-0.0030058841545663	-0.0328945116582914	-0.010382738464005349
SUPT7L	0.1063596585215198	0.0150438802244496	0.1355674537963	0.2092867410896488	-0.07001464622466445	-0.0013957360000027	0.0105688659999998	0.014258638931360099	-0.00176476545622915	-0.0156154319790853	0.0245952678687473	0.13379975274999983	0.11688118287379254	0.03189782241260225	0.1311836318032326	-0.03043920516907025	-0.0664691323554613	-0.0015112567500015005	-0.0942886499999993	0.0751048955618431	0.0484957050899899	-0.020416382839403	-0.0633618614893949	-0.0282418274343827	0.0059133749999997	-0.042090770350412254	-0.108252890652023	-0.0196386266816335	-0.0442354736359291	-0.0555484196719353	0.0007587941363722	0.0246372794943736	0.03133637644910475	-0.019515370234074653	-0.07946269093335505	0.0268025319999996	0.015563990586500296	0.10084673766941195	-0.0579907441364691	-0.0653619079106899	-0.0233830693144998	0.0431915305781389	-0.0504582776259838	0.010723439604759251	0.1642002583548301	-0.001226629	-0.0418905751013105	0.0231625801607826	-0.1236088382343112	-0.0031367818806167	-0.00696966562257215
SUPV3L1	-0.3843072160849194	0.0897282284786085	-0.0195811331694786	-0.3826411557148449	-0.2875386362396437	-0.0266008835000022	0.0985698092039966	0.05979776781497745	0.00819653471898855	-0.1515394263802418	-0.0859943239845506	-0.09421915724999991	0.09397503945819255	0.0198189062199549	-0.0394645216719715	-0.0616903339999996	-0.0427590227590364	-0.12672530949999936	0.0188143098536874	-0.0784364048991197	0.0988498722690689	0.0072027641493500995	0.4214055711968334	0.0388968271791476	0.04593098023807335	0.0681118900179007	0.1740197220669213	0.13891106082819765	0.0110039894196596	-0.0327972961974811	0.2931132775365146	0.0230222179158534	-0.00545749999999985	-0.04176265254861895	0.08242078181812655	0.035806749999999	0.17096869216751326	-0.2258148179138004	-0.1470383776649502	0.1860569161727	0.055751104363857856	-0.017939371537746	0.0446483068918859	-0.0243537214325986	0.1040167883193503	-0.0272658268219212	-0.0013757865131123	-0.2373267295056003	0.0705114959678017	0.0225000108616901	-0.0266974185690296
SURF1	-0.055643404160965	-0.104467388	0.0818376936747737	0.020701770105046	-0.02069433415131795	-0.0932696695000014	-0.0305605550000001	-0.07054399944164075	-0.025450720017085253	-0.049074788411513	-0.1030964170694197	-0.033503850000000154	-0.26295946166665196	-0.16955598666798138	0.0208779999999997	-0.039269438847263846	-0.04019469532940695	0.07399556650000065	-0.0570902361833827	0.03107215641619905	-0.0599069591663736	-0.00459019976479475	-0.1210142533326794	-0.03043405445871805	-0.048852309999999496	-0.1426239382454941	-0.0260536485301097	0.0079552411048775	-0.0433436736622221	-0.0365333533337999	-0.1220040319879502	-0.0855885557189886	0.09189267034482021	-0.0204679894353989	-0.009730961313092	-0.0747480000000031	-0.1797604503555919	-0.1895509522770532	-0.2343755755970393	-0.1147559312992183	-0.0016256992125902522	0.0450800000000004	-0.0069233557050294	-0.0335521526630351	-0.0624059666889378	0.0058625474999996	-0.0657698692587973	0.0539463607021293	-0.0488866818490638	-0.0728671103803284	0.0332382277708125
SURF2	-0.1409124334507412	0.1197499999999999	-0.073526597096281	-0.1201868966862811	-0.070874129332219	-0.0572825909999998	-0.0610690691017108	0.03915941192998755	0.1635886210482553	0.0291034742289486	-0.123764026600563	-0.19719816225000025	-0.04563113961411285	0.0383616365000003	0.036734279773156	-0.054816671732367206	-0.0066232348108463	0.011782887167269551	0.2326627544574729	-0.0223858884079959	-0.0442716719904039	0.00750162977643875	0.1817104402178786	-0.0167895079611675	-0.01377125000000035	-0.1060100439887001	0.033	0.0650730700671096	0.0520380530000004	-0.0073548722831118	0.2592440660383586	-0.1472021071812301	0.01862276313644215	-0.0313041986640891	0.2242837247229543	-0.060179951000002	-0.4089604511723117	-0.0942215025	-0.058567878637783	0.3410333805389194	0.0071253138224903	-0.1109439190000012	0.05200703270556105	-0.086087347874999	0.0249531564265472	-0.0630743697553284	-0.050183113008455654	0.0433544538564403	0.0390233763269307	-0.0460176030769972	-0.0519888485303008
SUSD6	0.1727154052798214	0.1758962997560424	0.0220312864371106	0.0221644162872891	0.0034800026362919005	0.1472926690000005	0.0473869709999998	-0.0038462680600919	0.023845701681688848	0.018676093784899	0.165630648398789	0.0351758500000012	0.0010322983455264	0.07310276769322695	0.0632139370000013	0.01624828840720725	0.3844474372335853	-0.00532300146799965	-0.134069238778391	0.1705199827600516	0.1779144751148909	0.08333582241466694	0.5916004723040054	0.0600792368151266	0.12290951620122662	0.6045553725744401	0.1240385293692505	0.11634353863606664	0.0166295074156153	0.3015639620963189	0.2229558216020226	0.2860028948730799	-0.13599217650293216	0.17792983263079515	-0.05756778851387255	0.219168516946751	-0.0359237975064627	0.0769110156476085	0.1940525260448087	0.0302193725633461	0.37113774481823425	0.4606714079999996	0.09065376106843655	0.3214886209293012	0.0038548274261343	0.21499620500000066	0.23815237902347075	0.14071543076391	-0.04397867518851	0.1996080314094757	-0.0543698598234361
